Date,High,Low,Open,Close,Volume,Adj Close
"Nov 19, 2018",1010.5,1000.95,1005.5,1006.95,6143214,994.2
"Nov 20, 2018",1009.8,999.53,1006.5,1006.22,2852584,993.49
"Nov 21, 2018",1011.97,1002.0,1006.38,1009.38,3272802,996.6
"Nov 22, 2018",1017.5,1000.08,1006.63,1002.75,6487276,990.06
"Nov 26, 2018",1026.0,1006.03,1006.95,1024.9,9092218,1011.93
"Nov 27, 2018",1033.95,1020.38,1020.53,1032.0,6447720,1018.94
"Nov 28, 2018",1049.3,1030.05,1032.5,1044.63,6510554,1031.4
"Nov 29, 2018",1068.7,1047.0,1050.5,1065.53,15954318,1052.04
"Nov 30, 2018",1068.78,1055.0,1065.0,1064.22,6520462,1050.76
"Dec 03, 2018",1071.0,1053.45,1065.5,1056.65,5399928,1043.28
"Dec 04, 2018",1055.5,1039.3,1052.7,1042.78,4078710,1029.58
"Dec 05, 2018",1052.65,1037.97,1039.0,1049.6,5899422,1036.32
"Dec 06, 2018",1050.82,1042.5,1044.85,1048.53,5865126,1035.25
"Dec 07, 2018",1059.0,1040.15,1053.35,1053.8,4951960,1040.46
"Dec 10, 2018",1052.4,1032.95,1032.95,1044.38,5457528,1031.16
"Dec 11, 2018",1035.65,1016.0,1028.0,1029.78,9452890,1016.74
"Dec 12, 2018",1044.9,1030.05,1033.47,1042.65,5685244,1029.45
"Dec 13, 2018",1062.5,1045.65,1047.5,1050.65,3532118,1037.35
"Dec 14, 2018",1059.0,1044.03,1052.45,1047.85,3079142,1034.59
"Dec 17, 2018",1066.3,1049.5,1052.0,1065.1,4218662,1051.62
"Dec 18, 2018",1069.5,1051.3,1062.0,1067.72,3706984,1054.21
"Dec 19, 2018",1079.7,1056.78,1066.55,1061.72,4504948,1048.29
"Dec 20, 2018",1070.22,1051.32,1056.28,1068.72,3990238,1055.2
"Dec 21, 2018",1074.55,1054.53,1067.0,1055.57,5110154,1042.21
"Dec 24, 2018",1052.0,1038.68,1052.0,1040.32,2800744,1027.16
"Dec 26, 2018",1063.5,1034.5,1038.5,1061.18,3800958,1047.74
"Dec 27, 2018",1069.1,1049.22,1066.5,1052.53,5819934,1039.2
"Dec 28, 2018",1068.88,1057.75,1058.68,1061.45,4707806,1048.02
"Dec 31, 2018",1068.5,1058.35,1068.5,1060.85,2933264,1047.42
"Jan 01, 2019",1075.5,1052.8,1063.82,1074.05,3186720,1060.46
"Jan 02, 2019",1073.75,1059.85,1071.4,1064.25,4067116,1050.78
"Jan 03, 2019",1064.13,1051.5,1062.1,1055.9,6385832,1042.54
"Jan 04, 2019",1064.25,1055.18,1057.63,1058.72,3643560,1045.32
"Jan 07, 2019",1067.68,1059.0,1063.85,1060.32,2693506,1046.9
"Jan 08, 2019",1061.75,1048.32,1061.0,1051.5,4171730,1038.19
"Jan 09, 2019",1060.68,1051.3,1059.0,1058.4,4284314,1045.0
"Jan 10, 2019",1061.9,1046.32,1058.5,1054.25,3845770,1040.91
"Jan 11, 2019",1062.0,1054.0,1056.9,1055.95,3204020,1042.58
"Jan 14, 2019",1054.95,1049.22,1054.95,1050.82,2427580,1037.52
"Jan 15, 2019",1063.25,1051.0,1052.53,1060.95,2543778,1047.52
"Jan 16, 2019",1062.5,1054.13,1060.03,1060.1,2626226,1046.68
"Jan 17, 2019",1067.95,1056.68,1062.63,1066.15,4120114,1052.66
"Jan 18, 2019",1069.5,1057.28,1067.5,1065.13,2603988,1051.64
