Date,High,Low,Open,Close,Volume,Adj Close
"Nov 19, 2018",370.7,360.75,368.3,362.4,16002154,359.59
"Nov 20, 2018",365.45,354.6,362.0,357.9,19591217,355.12
"Nov 21, 2018",360.3,353.05,356.35,356.75,29323882,353.98
"Nov 22, 2018",358.5,351.0,357.65,352.05,12547369,349.32
"Nov 26, 2018",357.85,350.7,354.75,356.35,20673027,353.58
"Nov 27, 2018",356.1,351.6,355.75,354.65,17933339,351.9
"Nov 28, 2018",361.55,353.25,356.95,359.0,18163000,356.21
"Nov 29, 2018",366.4,360.2,363.0,362.2,38692771,359.39
"Nov 30, 2018",365.0,353.8,365.0,355.15,21893877,352.39
"Dec 03, 2018",358.9,352.1,358.9,355.5,23427270,352.74
"Dec 04, 2018",359.1,353.3,353.3,357.95,18651442,355.17
"Dec 05, 2018",356.35,350.45,355.3,351.4,12068267,348.67
"Dec 06, 2018",349.95,343.35,348.2,347.65,17784829,344.95
"Dec 07, 2018",353.0,345.3,349.6,352.2,14979672,349.46
"Dec 10, 2018",349.45,344.25,346.5,346.35,14107881,343.66
"Dec 11, 2018",345.0,336.0,337.4,342.8,36885929,340.14
"Dec 12, 2018",351.7,339.4,342.8,349.95,24740214,347.23
"Dec 13, 2018",354.2,347.6,352.9,349.55,19129928,346.84
"Dec 14, 2018",354.05,349.15,349.2,351.9,12104234,349.17
"Dec 17, 2018",360.5,352.3,352.3,358.45,18378122,355.67
"Dec 18, 2018",362.9,354.6,356.75,362.25,15405953,359.44
"Dec 19, 2018",369.25,361.0,363.0,366.5,19442031,363.65
"Dec 20, 2018",365.5,361.15,363.05,362.15,12109613,359.34
"Dec 21, 2018",363.5,352.0,361.0,354.2,13555416,351.45
"Dec 24, 2018",357.1,351.5,353.4,352.75,9025217,350.01
"Dec 26, 2018",356.9,348.15,350.65,355.85,8695108,353.09
"Dec 27, 2018",360.75,354.9,359.5,355.65,10122458,352.89
"Dec 28, 2018",362.8,358.3,358.3,360.75,13004606,357.95
"Dec 31, 2018",363.5,359.5,362.8,360.15,7314108,357.35
"Jan 01, 2019",364.8,356.4,361.5,363.75,7759872,360.92
"Jan 02, 2019",367.9,360.3,361.5,364.6,18243156,361.77
"Jan 03, 2019",367.3,362.05,365.0,363.25,12884409,360.43
"Jan 04, 2019",368.8,358.05,361.85,365.2,22896026,362.36
"Jan 07, 2019",371.0,366.55,367.5,367.7,12719847,364.84
"Jan 08, 2019",381.8,366.6,367.8,380.15,21501136,377.2
"Jan 09, 2019",383.55,375.6,381.65,382.25,21730142,379.28
"Jan 10, 2019",382.15,376.05,380.95,379.5,14497154,376.55
"Jan 11, 2019",381.2,375.25,380.6,378.55,12537973,375.61
"Jan 14, 2019",378.7,372.7,378.7,373.35,14844029,370.45
"Jan 15, 2019",375.4,370.6,373.55,372.75,12960779,369.85
"Jan 16, 2019",379.75,372.05,372.05,375.3,15106484,372.39
"Jan 17, 2019",377.95,372.8,376.0,374.6,13171721,371.69
"Jan 18, 2019",376.4,370.35,374.6,372.0,12212121,369.11
"Jan 21, 2019",376.15,370.6,373.0,371.7,8908581,368.81
"Jan 22, 2019",372.5,366.1,370.55,369.05,14756076,366.18
"Jan 23, 2019",373.7,366.45,368.8,367.4,9726450,364.55
"Jan 24, 2019",368.5,361.75,366.6,364.8,17521254,361.97
"Jan 25, 2019",364.65,354.55,362.35,357.2,22978238,354.43
"Jan 28, 2019",354.9,336.65,353.2,343.55,34362360,340.88
"Jan 29, 2019",350.1,341.35,342.95,346.85,20738442,344.16
"Jan 30, 2019",368.6,351.0,351.0,365.9,39400056,363.06
"Jan 31, 2019",376.65,354.1,372.7,364.45,85917249,361.62
"Feb 01, 2019",364.9,348.75,364.5,354.65,25605469,351.9
"Feb 04, 2019",356.9,346.0,351.0,354.55,17039321,351.8
"Feb 05, 2019",356.1,348.85,354.6,352.65,12197271,349.91
"Feb 06, 2019",361.9,353.2,353.6,359.3,15396216,356.51
"Feb 07, 2019",361.8,356.5,359.1,358.65,10247434,355.86
"Feb 08, 2019",358.4,350.75,356.9,355.1,9308651,352.34
"Feb 11, 2019",354.7,349.05,354.6,350.05,9419635,347.33
"Feb 12, 2019",352.0,343.25,349.0,344.3,14924394,341.63
"Feb 14, 2019",346.85,336.15,339.85,343.95,15172596,341.28
"Feb 15, 2019",347.75,340.6,344.05,342.15,20316848,339.49
"Feb 18, 2019",343.0,337.55,342.2,338.75,10601490,336.12
"Feb 19, 2019",350.4,339.1,339.1,343.25,14384763,340.58
"Feb 20, 2019",347.6,342.35,345.0,345.2,9474758,342.52
"Feb 21, 2019",354.95,346.25,346.8,351.3,18631331,348.57
"Feb 22, 2019",354.1,351.3,351.4,352.05,10997730,349.32
"Feb 25, 2019",357.45,353.05,353.05,355.6,10344411,352.84
"Feb 26, 2019",352.7,346.6,350.0,348.2,18096382,345.5
"Feb 27, 2019",354.7,343.3,351.0,345.55,17325417,342.87
"Feb 28, 2019",351.75,345.0,348.45,350.15,18347113,347.43
"Mar 01, 2019",355.0,350.65,352.05,354.25,14190221,351.5
"Mar 05, 2019",364.15,352.8,355.0,363.25,17638277,360.43
"Mar 06, 2019",372.85,365.25,365.25,371.95,31436190,369.06
"Mar 07, 2019",374.0,368.5,371.5,370.8,15355303,367.92
"Mar 08, 2019",373.4,367.65,369.8,370.6,16143455,367.72
"Mar 11, 2019",378.4,370.0,371.8,375.85,11449587,372.93
"Mar 12, 2019",389.0,377.35,378.0,388.2,37108265,385.18
"Mar 13, 2019",393.25,384.3,387.9,391.9,19574619,388.86
"Mar 14, 2019",393.0,386.8,392.0,387.9,13182462,384.89
"Mar 15, 2019",398.25,388.1,388.85,395.3,31466545,392.23
"Mar 18, 2019",399.9,393.5,396.25,398.05,21220626,394.96
"Mar 19, 2019",400.95,393.9,398.4,398.4,11670392,395.31
"Mar 20, 2019",398.15,392.2,397.6,392.9,14181408,389.85
"Mar 22, 2019",396.3,390.0,394.45,391.8,17409249,388.76
"Mar 25, 2019",387.95,382.5,387.95,383.5,12345034,380.52
"Mar 26, 2019",395.5,383.4,384.95,394.1,14063632,391.04
"Mar 27, 2019",398.45,390.15,395.4,393.2,17950017,390.15
"Mar 28, 2019",401.9,392.75,392.75,400.55,23117485,397.44
"Apr 01, 2019",409.55,395.75,401.45,398.25,16106604,395.16
"Apr 02, 2019",400.0,393.45,400.0,397.15,13010810,394.07
"Apr 03, 2019",402.8,390.65,399.0,392.1,12317200,389.05
"Apr 04, 2019",395.7,387.3,394.4,388.75,14521564,385.73
"Apr 05, 2019",392.5,385.6,389.25,390.55,10853927,387.52
"Apr 08, 2019",391.45,385.0,391.45,387.1,6305407,384.09
"Apr 09, 2019",398.35,387.15,387.4,397.15,13206348,394.07
"Apr 10, 2019",398.8,392.7,395.55,394.2,14000018,391.14
"Apr 11, 2019",394.5,387.55,394.5,390.05,8704774,387.02
"Apr 12, 2019",395.55,388.25,390.6,394.6,7035256,391.54
"Apr 15, 2019",396.95,391.8,394.2,392.75,9770752,389.7
"Apr 16, 2019",408.4,397.5,397.5,407.0,24487788,403.84
"Apr 18, 2019",411.0,402.6,411.0,404.4,18660434,401.26
"Apr 22, 2019",404.6,393.7,404.25,394.5,10493872,391.44
"Apr 23, 2019",399.95,393.6,396.1,396.5,10203957,393.42
"Apr 24, 2019",402.65,393.45,397.1,401.1,11397163,397.98
"Apr 25, 2019",402.4,394.3,400.9,395.4,16524091,392.33
"Apr 26, 2019",408.0,394.25,400.0,407.2,14286163,404.04
"Apr 30, 2019",409.8,403.3,407.75,407.5,19375553,404.34
"May 02, 2019",405.0,394.4,403.7,395.55,16572948,392.48
"May 03, 2019",405.2,394.7,397.15,401.8,24431248,398.68
"May 06, 2019",404.9,394.65,396.5,401.3,20751521,398.18
"May 07, 2019",407.35,384.3,398.0,386.5,41519416,383.5
"May 08, 2019",390.0,380.1,386.3,382.2,22509400,379.23
"May 09, 2019",385.7,377.55,380.95,381.4,19739885,378.44
"May 10, 2019",389.2,382.25,383.5,385.1,18361701,382.11
"May 13, 2019",385.75,375.25,385.0,376.3,13828080,373.38
"May 14, 2019",386.75,376.5,378.1,380.4,21481226,377.45
"May 15, 2019",384.5,375.8,382.35,377.05,16183425,374.12
"May 16, 2019",385.0,377.55,379.0,382.5,13430281,379.53
"May 17, 2019",392.0,380.75,381.2,389.7,19096980,386.67
"May 20, 2019",414.0,402.0,405.25,407.7,33350816,404.53
"May 21, 2019",410.8,397.6,408.6,400.15,18286421,397.04
"May 22, 2019",408.4,401.55,403.0,405.35,15370847,402.2
"May 23, 2019",427.95,407.4,414.0,410.85,43279956,407.66
"May 24, 2019",433.55,412.65,415.5,431.75,37708344,428.4
"May 27, 2019",438.8,429.65,432.25,435.5,23397222,432.12
"May 28, 2019",439.2,428.1,435.05,434.3,23389724,430.93
"May 29, 2019",430.45,422.1,428.6,423.3,22132254,420.01
"May 30, 2019",428.0,419.6,420.85,426.2,18281037,422.89
"May 31, 2019",430.2,414.3,427.0,423.7,24644955,420.41
"Jun 03, 2019",426.4,419.6,426.0,422.9,17125380,419.62
"Jun 04, 2019",422.75,417.5,417.7,419.1,14514451,415.84
"Jun 06, 2019",417.85,410.35,417.4,411.55,17762399,408.35
"Jun 07, 2019",418.95,407.9,413.5,416.6,14107696,413.36
"Jun 10, 2019",422.75,413.0,418.9,416.1,13074522,412.87
"Jun 11, 2019",423.7,413.05,418.45,421.35,10939138,418.08
"Jun 12, 2019",422.0,414.8,422.0,418.0,11136959,414.75
"Jun 13, 2019",422.3,415.3,416.7,419.6,12164077,416.34
"Jun 14, 2019",422.0,416.1,420.3,417.75,8601256,414.51
"Jun 17, 2019",419.7,413.15,418.95,414.2,9539802,410.98
"Jun 18, 2019",426.05,415.1,415.45,422.15,17761348,418.87
"Jun 19, 2019",426.0,417.35,423.75,419.8,17010384,416.54
"Jun 20, 2019",434.65,419.0,419.75,433.4,24315929,430.03
"Jun 21, 2019",435.2,428.85,434.2,430.8,13909654,427.45
"Jun 24, 2019",433.8,428.2,431.45,429.45,8545999,426.11
"Jun 25, 2019",434.8,424.6,427.9,433.65,12964387,430.28
"Jun 26, 2019",440.0,432.5,432.5,438.65,12261068,435.24
"Jun 27, 2019",443.9,437.6,438.0,440.95,18787957,437.53
"Jun 28, 2019",440.5,433.6,439.5,437.1,13459208,433.71
"Jul 01, 2019",442.0,437.7,439.5,439.0,6871979,435.59
"Jul 02, 2019",440.0,433.6,439.0,436.75,7787303,433.36
"Jul 03, 2019",440.0,434.2,437.9,435.95,10415896,432.56
"Jul 04, 2019",441.4,434.1,438.0,436.2,11810688,432.81
"Jul 05, 2019",439.9,433.2,436.45,436.35,12154330,432.96
"Jul 08, 2019",435.35,422.0,434.0,425.9,12184946,422.59
"Jul 09, 2019",429.8,424.65,426.0,428.5,11679067,425.17
"Jul 10, 2019",432.7,427.2,430.0,430.9,16494282,427.55
"Jul 11, 2019",432.9,424.8,432.65,426.55,16535185,423.24
