Date,High,Low,Open,Close,Volume,Adj Close
"Nov 19, 2018",2483.85,2334.0,2421.15,2413.4,168927,2389.85
"Nov 20, 2018",2447.0,2368.0,2400.0,2391.35,92892,2368.01
"Nov 21, 2018",2433.6,2386.0,2386.0,2396.65,61024,2373.26
"Nov 22, 2018",2424.0,2367.85,2398.0,2377.25,48387,2354.05
"Nov 26, 2018",2469.0,2391.0,2442.0,2402.2,96054,2378.76
"Nov 27, 2018",2414.0,2376.5,2400.0,2382.4,43409,2359.15
"Nov 28, 2018",2400.35,2320.0,2390.0,2332.05,43967,2309.29
"Nov 29, 2018",2391.9,2330.2,2344.75,2351.6,40375,2328.65
"Nov 30, 2018",2392.0,2335.0,2367.0,2348.55,51433,2325.63
"Dec 03, 2018",2394.95,2340.0,2340.0,2349.2,47224,2326.27
"Dec 04, 2018",2370.0,2331.0,2358.8,2334.6,37630,2311.82
"Dec 05, 2018",2343.0,2291.3,2327.8,2314.3,43427,2291.72
"Dec 06, 2018",2364.95,2306.3,2325.05,2316.6,69353,2293.99
"Dec 07, 2018",2345.0,2278.25,2331.0,2291.15,36873,2268.79
"Dec 10, 2018",2250.0,2190.0,2250.0,2193.15,43592,2171.75
"Dec 11, 2018",2284.0,2125.25,2165.0,2261.2,93239,2239.13
"Dec 12, 2018",2353.6,2262.2,2287.9,2321.35,65094,2298.7
"Dec 13, 2018",2387.95,2325.0,2352.25,2331.4,62143,2308.65
"Dec 14, 2018",2351.25,2305.05,2316.0,2319.55,36196,2296.91
"Dec 17, 2018",2447.0,2325.0,2340.95,2422.75,123026,2399.11
"Dec 18, 2018",2582.0,2461.0,2475.0,2516.4,531205,2491.84
"Dec 19, 2018",2559.65,2471.0,2527.0,2477.6,138301,2453.42
"Dec 20, 2018",2509.0,2436.1,2459.0,2477.3,66817,2453.12
"Dec 21, 2018",2499.0,2399.0,2490.0,2412.2,61398,2388.66
"Dec 24, 2018",2439.95,2382.8,2416.25,2389.4,39963,2366.08
"Dec 26, 2018",2389.0,2326.0,2378.7,2362.7,55746,2339.64
"Dec 27, 2018",2425.0,2373.15,2384.9,2383.7,50386,2360.44
"Dec 28, 2018",2428.0,2385.6,2390.0,2400.2,43918,2376.78
"Dec 31, 2018",2422.0,2387.1,2415.0,2403.5,36363,2380.04
"Jan 01, 2019",2409.0,2380.8,2409.0,2392.0,20183,2368.66
"Jan 02, 2019",2440.0,2375.05,2382.0,2407.15,65818,2383.66
"Jan 03, 2019",2420.25,2360.25,2401.0,2370.4,33608,2347.27
"Jan 04, 2019",2384.9,2335.0,2377.0,2338.8,34457,2315.98
"Jan 07, 2019",2419.95,2350.0,2359.9,2390.15,70821,2366.82
"Jan 08, 2019",2400.0,2364.95,2399.7,2373.65,27319,2350.49
"Jan 09, 2019",2399.9,2349.1,2381.0,2364.5,31918,2341.43
"Jan 10, 2019",2370.0,2333.0,2369.0,2337.35,22761,2314.54
"Jan 11, 2019",2354.9,2316.5,2345.0,2321.25,23119,2298.6
"Jan 14, 2019",2319.95,2277.95,2312.1,2294.1,26917,2271.71
"Jan 15, 2019",2355.5,2300.0,2300.25,2320.7,38783,2298.05
"Jan 16, 2019",2380.0,2320.7,2321.95,2332.8,40256,2310.03
"Jan 17, 2019",2376.0,2306.1,2336.0,2344.85,51693,2321.97
"Jan 18, 2019",2358.9,2309.1,2350.0,2320.65,19095,2298.0
"Jan 21, 2019",2340.65,2280.0,2323.0,2292.35,23406,2269.98
"Jan 22, 2019",2287.0,2250.0,2286.0,2255.5,26550,2233.49
"Jan 23, 2019",2290.0,2224.05,2257.6,2237.75,30244,2215.91
"Jan 24, 2019",2268.0,2208.65,2247.7,2226.15,28505,2204.43
"Jan 25, 2019",2244.5,2185.0,2228.0,2196.3,22933,2174.87
"Jan 28, 2019",2204.95,2016.65,2200.0,2092.5,46253,2072.08
"Jan 29, 2019",2102.0,2002.0,2102.0,2046.8,44576,2026.83
